MAINID,Address,AltName,CitesPerCost,Cost,CostText,Country,Exclusive,FullTextURL,ISSN,JournalEmail,JournalURL,Name,Phone,SubmissionEmail,SubmissionNote,SubmissionURL,Type,eISSN,eType
1555,"<p>Executive Editor, Zeitschrift f&uuml;r Japanisches Recht<br />PD Dr. Harald Baum,<br />Max Planck Institute for Foreign Private Law and Private International Law<br />Mittelweg 187 D-20148 Hamburg<br />Germany</p>",Zeitschrift für Japanisches Recht,-1.0,0.0,EUR 498,Germany,true,https://www.mpipriv.de/journal-japanese-law#:~:text=The%20Journal%20is%20an%20international,1431-5726,,https://www.zjapanr.de/index.php/zjapanr,Journal of Japanese Law,,,<p>Accepts e-mail submissions. The Journal is a refereed publication jointly published by the German-Japanese Association of Jurists (DJJV) and the Max Planck Institute for Foreign Private and Private International Law (MPI) in Hamburg.</p>,https://www.zjapanr.de/index.php/zjapanr/about/submissions,S,,E
1556,"<p>Texas Environmental Law Journal<br />727 E. Dean Keeton St.<br />Austin, TX 78705</p>",,-1.0,40.0,,US,false,http://www.texenrls.org/publications_journal.cfm,0163-545X,,http://www.TELJ.org,Texas Environmental Law Journal,(512) 471-0299,telj@law.utexas.edu,<p>Accepts e-mail submissions. TELJ is an official publication of the Environmental and Natural Resources Law Section of the State Bar of Texas and is published jointly with students of The University of Texas School of Law.</p>,http://www.texenrls.org/publications_journal.cfm,S,,E
1558,"<p>Dr. K.J. de Graaf, Managing-editor<br />Review of European Administrative Law<br />Dept. of Administrative Law and Public Administration<br />University of Groningen<br />PO Box 716<br />9700 AS Groningen<br />The Netherlands</p>",,-1.0,0.0,,Netherlands,true,,1874-7981,,https://www.ingentaconnect.com/content/plp/real,Review of European Administrative Law,,editors@realaw.eu,"<p>Requires exclusive submission. Accepts e-mail submission. Main articles should ideally be 10-15,000 words. Shorter articles, including case law analysis, should be no longer than 3,000-4,000 words. The journal covers all aspects of European administrative law, reflecting the role of the European Union, in addition to the role of domestic legal orders. The journal is edited at the Department of Administrative Law and Public Administration of the University of Groningen and the Institute of Constitutional and Administrative Law and the Europa Instituut of Utrecht University.</p>",,S,,E
1559,,,-1.0,0.0,,India,false,,0973-5232,serialsjournals@gmail.com,https://serialsjournals.com/index.php?route=product/product&product_id=408,"International Journal of Crime, Criminal Justice and Law",,serialspublications.india@gmail.com,"<p>Published by Serials Publications, Delhi</p>",,S,,
1560,,,-1.0,0.0,,India,false,,0973-0818,,http://serialspublications.com/journals/journal-detail.php?jid=213,Indian Journal of Human Rights and the Law,,,<p>Accepts online submissions via website.</p>,http://serialsjournals.com/online-submission.php?journals_id=17,S,,U
1561,,,-1.0,0.0,,United Kingdom,true,,2044-2513,,https://www.cambridge.org/core/journals/asian-journal-of-international-law,Asian Journal of International Law,,,<p>Requires exclusive submission. Submissions should be made at the publisher's website. Published by Cambridge University Press for the Asian Society of International Law.</p>,https://mc.manuscriptcentral.com/ajl,S,,U
1562,,,-1.0,125.0,,India,false,,0973-5526,,https://serialsjournals.com/index.php?route=product/product&path=56&product_id=310,"Crime, Punishment and the Law: An International Journal",, hanser@ulm.edu,"<p>Published by Serials Publications, Delhi</p>",,S,,
1563,"<p>Editorial Board<br />Contemporary Asia Arbitration Journal<br />Asian Center for WTO &amp; International Health Law and Policy<br />College of Law, National Taiwan University<br />No. 21, Hsu-Chow Road, Taipei, 100<br />Taiwan</p>",,-1.0,55.0,,Taiwan,false,,,,http://www.ntu.law.acwh.tw/publication.php?sid=13,Contemporary Asia Arbitration Journal,,"ntucaa@ntu.edu.tw, wtocenter@ntu.edu.tw",<p>Accepts electronic submissions via e-mail.</p>,,S,,E
1564,,,-1.0,0.0,,United Kingdom,false,,,,https://pureportal.coventry.ac.uk/en/activities/coventry-law-journal-journal,Coventry Law Journal,,,,,G,,
1565,"<p>Northwestern Interdisciplinary Law Review<br />Roberta Buffett Center for International and Comparative Studies<br />1902 Sheridan Road,<br />Evanston, IL 60208-4005</p>",,-1.0,0.0,,US,false,,1945-2233,NILR@u.northwestern.edu,http://www.nilr.org/,Northwestern Interdisciplinary Law Review,(847) 467-2770,,"<p>Submissions are accepted for publication from recent university graduates, law students, professors of law or other fields, and legal practitioners. Submissions are reviewed on a rolling basis. Please email the Editorial Board expressing your interest for further instructions</p>",http://www.nilr.org/submissions.html,S,,
1566,"<p>Editor-in-Chief<br />Human Rights &amp; Globalization Law Review<br />Howard University School of Law<br />2900 Van Ness St., N.W.<br />419 Notre Dame Hall<br />Washington, DC 20008</p>","continues: Howard Scroll: The Social Justice Law Review (v.1 1997 - v.9 2006) <a href=""http://lawlib.wlu.edu/CLJC/index.aspx?mainid=1303"">TOC</a>",-1.0,0.0,,US,false,,,,http://law.howard.edu/content/human-rights-globalization-law-review,Human Rights & Globalization Law Review,(202) 806-8134,lawreview@law.howard.edu,<p>Accepts e-mail submissions. The Law Review is published annually during the Spring.</p>,,S,,E
1567,,,-1.0,325.0,,US,true,,1943-3867,,https://www.degruyter.com/view/j/ldr,Law and Development Review,,,"<p>Requires exclusive submission. Articles should be submitted via the publisher's web site. The Law and Development Review is an international journal devoted to the impact of the law and legal institutions on economic and social development. Law and development is a major area of concern for developing countries, and for the economic future and security of developed countries. The journal brings perspectives from both the developing and the developed world to examine the ways that legal orders, domestic and international, help or hinder economic development, and how global agreements and negotiations in particular affect developing countries.</p>",http://www.bepress.com/ldr/,S,,U
1568,"<p>Masaryk University Journal of Law and Technology<br />Faculty of Law, Masaryk University<br />Veveř&iacute; 70, 602 00 Brno<br />Czech Republic</p>",,-1.0,90.0,EUR 39,Czech Republic,true,http://www.cyberspace.muni.cz,1802-5943,mujlt@law.muni.cz,https://journals.muni.cz/mujlt,Masaryk University Journal of Law and Technology,,mujlt@law.muni.cz,"<p>Accepts online submissions at http://www.cyberspace.muni.cz/english/conftool/openconf.php - please, note the instructions to authors at http://mujlt.law.muni.cz/instructions.php</p>",http://www.cyberspace.muni.cz/english/conftool/openconf.php,S,1802-5951,U
1569,,,-1.0,268.0,,US,true,,1943-4162,,https://ascelibrary.org/journal/jladah,Journal of Legal Affairs and Dispute Resolution in Engineering and Construction,,,"<p>Submissions should be uploaded via the publisher's submission's web site. Published by the American Society of Civil Engineers the Journal accepts papers and articles spanning legal issues and litigation pertaining to all areas of engineering and construction, including contract law and interpretation; professional liability and negligence; public bidding law and regulation; negotiation, mediation, arbitration, and alternative dispute-resolution systems; tort and insurance law; workers&rsquo; compensation; environmental law and compliance; sustainability and climate change; acts and statutes governing design and construction of public or private projects; state and federal hazardous waste law; maritime, coastal, and ocean law; real estate development and construction law; product liability; labor and employment law; administrative law; government contracts; corporate and bankruptcy law and regulation; claims analysis, defense, and litigation; intellectual property law; land-use law; ADA and OSHA compliance law and regulations; ethical violations giving rise to liability; and the teaching of law to engineers and construction managers.</p>",https://ascelibrary.org/jou,S,1943-4170,U
1570,,,-1.0,0.0,,South Africa,false,,,amaboo.dhai@wits.ac.za,http://www.sajbl.org.za/index.php/sajbl,South African Journal of Bioethics and Law,,submissions@hmpg.co.za,"<p>Articles should be submitted via the publisher's web site. The editors welcome submissions from authors under the following headings: Empirical Ethics, Clinical Ethics, Health Policy and Law, Case Studies, and Review Articles. Cross-disciplinary debate is encouraged in order to increase the understanding of the complex ethical issues challenging consumers and providers of health care.</p>",http://www.sajbl.org.za/index.php/sajbl/about/submissions,S,,U
1571,"<p>Freedom Center Journal<br />University of Cincinnati College of Law<br />P.O. Box 210040<br />Cincinnati, OH 45221-0040</p>",,-1.0,33.0,,US,false,,1942-5856,uclawfcj@gmail.com,https://law.uc.edu/student-life/experiences/journals/freedom-center-journal.html,Freedom Center Journal,(513) 556-6071,uclawfcj@gmail.com,<p>Accepts electronic submissions via e-mail.</p>,,S,,E
1572,,,-1.0,0.0,,Switzerland,true,,1750-8142,,https://www.inderscience.com/jhome.php?jcode=ijlid,International Journal of Legal Information Design,,colette.brunschwig@rwi.unizh.ch,"<p>Requires exclusive submission. Accepts e-mail submissions. The International Journal of Legal Information Design is a refereed journal. It aims to explore the cultural, economic, legal, social, and technological foundations of (re)designing legal information as well as the historical basis of (re)designing legal information. Moreover, the purpose of IJLID is to debate new legislation regarding the (re)design of legal information, particularly with regard to the multicoding potential of the new Information and Communication Technologies (ICT). Here, multicoding potential refers to the capacity of ICT to encode information verbally, iconically, and acoustically.</p>",http://www.inderscience.com/browse/index.php?journalID=202#submission,S,1750-8150,E
1573,,,-1.0,0.0,,Switzerland,true,,1742-4240,,https://www.inderscience.com/jhome.php?jcode=ijtpl,International Journal of Technology Policy and Law,,,<p>Requires exclusive submission. Article submissions should be made via the upload page available at the publisher's web site. The International Journal of Technology Policy and Law is a refereed journal.</p>,https://www.inderscience.com/mobile/inauthors/index.php?pid=70,S,1742-4259,U
1574,,,-1.0,715.0,,Netherlands,false,,1572-4999,"s.m.bartman@law.leidenuniv.nl, c.degroot@law.leidenuniv.nl",https://kluwerlawonline.com/Journals/European+Company+Law/671,European Company Law,,"s.m.bartman@law.leidenuniv.nl, c.degroot@law.leidenuniv.nl","<p>ECL's Editorial Board encourages all readers to send in (proposals for) contributions and ideas on contributions for publication. Contributions may deal with European company law in a broad sense, including such topics as co-determination law, insolvency law and securities law. All contributions should follow ECL's SCIP-principle, which welcomes articles that are scientific, concise, informative and practical. Contributions should have a range of approximately 4,000 to 5,000 words (footnotes excluded).</p>",http://wolterskluwerblogs.com/authors/wp-content/uploads/sites/60/2020/03/Author-Guidelines-Journals_EUCL.pdf,S,,
1575,,National Drug Court Institute Revew (v.1 1998 - v.3 2001),-1.0,0.0,,US,false,,,ndcrc@uncw.edu,https://ndcrc.org/drug-court-review/,Drug Court Review,,ndcrc@uncw.edu,<p>Published by the National Drug Court Institute.</p>,,S,,
1576,,,-1.0,0.0,,United Kingdom,false,,,,https://www.thefreelibrary.com/The+%22E-Cambrian.-a0258817433,E-Cambrian  - A Journal of Socio-Legal Studies,,mmo@aber.ac.uk,"<p>Accepts e-mail submissions. A refereed online journal published by the Department of Law and Criminology at Aberystwyth. The General Editor welcomes any contributions of a high scholarly standard on all law and law-related areas of historic and contemporary as well as regional, national and international interest. Each paper will be reviewed by at least two anonymous referees and papers will be published online as and when they have been accepted for publication. Manuscripts are accepted in English or Welsh. Short articles, including case notes, should be between 3000 and 4000 words (excl. footnotes); long articles should be no longer than 8000 words (excl. footnotes)</p>",http://www.aber.ac.uk/clr/notesforcontributors.html,S,,E
1577,,,-1.0,110.0,,Belgium,true,,,,https://www.jurisquare.be/en/journal/iaehr/index.html,Inter-American and European Human Rights Journal,,iaehr-journal@UGent.be,"<p>Requires exclusive submission. Accepts e-mail submissions. Manuscripts should be in English or Spanish and average between 5,000 and 10,000 words in length, including footnotes. However, shorter contributions will be welcomed and longer ones may be considered for publication. The Inter-American and European Human Rights Journal / Revista Interamericana y Europea de Derechos Humanos aims to offer an international platform for research in the field of human rights of relevance to (Latin) America and Europe.</p>",,S,,E
1578,,,-1.0,0.0,,Belgium,false,,,,https://journals.sagepub.com/home/crna,Competition and Regulation in Network Industries,,matthias.finger@epfl.ch,"<p>Accepts e-mail submissions. CRNI is a refereed journal. Articles should be around 6,000 to 10,000 words and book reviews 800 to 1,200 words (indicative only).</p>",https://journals.sagepub.com/author-instructions/CRN,S,,E
1579,"<p>Journal of Energy, Climate, and the Environment<br />School of Law<br />Washington and Lee University<br />Lexington, VA 24450-0303</p>",,-1.0,0.0,,US,false,,1945-7499,,,"Washington and Lee Journal of Energy, Climate, and the Environment",,,<p>This journal has ceased publication.</p>,,S,,E
1580,"<p>Elon Law Review<br />Articles Editor<br />Elon University School of Law<br />201 North Greene St.<br />Greensboro, N.C. 27401</p>",,-1.0,0.0,,US,false,,,lawreview@elon.edu,https://www.elon.edu/u/law/academics/experiential/elon-law-review/,Elon Law Review,,lawreview@elon.edu,"<p>Accepts electronic submissions via <a href=""&quot;http:/law.bepress.com/expresso"">ExpressO</a>.</p>",https://www.elon.edu/u/law/academics/experiential/elon-law-review/submissions-subscriptions/,G,,E
1581,,,-1.0,0.0,,US,false,,1942-9886,,https://vanderbiltlawreview.org/lawreview/enbanc/about-enbanc/,Vanderbilt Law Review En Banc,,articles.review@law.vanderbilt.edu,<p>Accepts e-mail submissions. En Banc is an online companion to the Vanderbilt Law Review</p>,http://law.vanderbilt.edu/publications/vanderbilt-law-review/submissions/index.aspx,G,,E
1582,,,-1.0,0.0,,Lithuania,false,,2029-0454,bjlp@vdu.lt,https://sciendo.com/journal/bjlp,Baltic Journal of Law & Politics,,bjlp@vdu.lt,<p>Accepts electronic submissions via e-mail.</p>,,S,,E
1583,"Interdisciplinary Journal of Human Rights Law<br>CASIN<br>P.O. Box 1617<br>New York, New York 10163",,-1.0,200.0,,US,false,,,,http://www.americanstudents.us/humanrightsjournal.shtml,Interdisciplinary Journal of Human Rights Law,,harry@americanstudents.us,Accepts e-mail submissions. The Interdisciplinary Journal of Human Rights Law is a refereed journal published by the Council for American Students in International Negotiations.,,S,,E
1584,"<p>International Theory<br />The Mershon Center<br />Department of Political Science<br />The Ohio State University<br />Columbus, OH 43210</p>",,-1.0,240.0,,United Kingdom,true,,1752-9719,international.theory@osu.edu,https://www.cambridge.org/core/journals/international-theory,"International Theory: A Journal of International Politics, Law and Philosophy",,international.theory@osu.edu,"<p>Requires exclusive submission. International Theory is a refereed journal published by Cambridge University Press. International Theory invites authors to submit original theoretically oriented articles on the positive, legal, and/or normative aspects of world politics. Because International Theory is multidisciplinary with a broad intended audience, contributions must be as accessible as possible to readers from a wide range of disciplines and theoretical traditions. Papers that are primarily empirical or policy oriented are not a good fit. International Theory will review articles up to 15,000 words (including notes and bibliography), although authors will be encouraged to trim their papers to fewer than 12,000 words before publication. Brevity is encouraged and shorter papers will be advantaged in acceptance decisions.</p>",https://www.cambridge.org/core/journals/international-theory/information/instructions-contributors,S,1752-9727,
1585,"<p>Civic Research Institute, Inc.<br />Managing Editor, Family &amp; Intimate Partner Violence Quarterly<br />32 East 31st Street, 6th Floor<br />New York, NY 10016</p>",,-1.0,239.95,,US,false,,1941-7462,,https://civicresearchinstitute.com/online/issue.php?pid=6,Family & Intimate Partner Violence Quarterly,,crinewyork@aol.com,<p>Accepts e-mail submissions</p>,http://www.civicresearchinstitute.com/fipv_author_guide.html,S,,E
1586,"<p>Editor, The Professional Lawyer<br />American Bar Association<br />321 N. Clark St.,<br />Chicago, IL 60610-4714</p>",,-1.0,50.0,,US,false,,1042-5675,agarwin@staff.abanet.org,https://www.americanbar.org/groups/professional_responsibility/publications/journal_of_the_professional_lawyer_home/,Professional Lawyer,312-988-5294,agarwin@staff.abanet.org,<p>The journal's annual symposium issue is published as the Journal of the Professional Lawyer. Professional Lawyer is a refereed publication.</p>,,S,,
1587,"<p>Editor, The Journal of the Professional Lawyer<br />American Bar Association<br />321 N. Clark St.,<br />Chicago, IL 60654-5325</p>",,-1.0,30.0,,US,false,,,,https://www.americanbar.org/groups/professional_responsibility/publications/journal_of_the_professional_lawyer_home/,Journal of the Professional Lawyer,,,"<p>Accepts e-mail submissions. An annual publication containing articles on topics related to lawyer and judicial ethics, professionalism and regulation and professional responsibility legal education.</p>",,S,,E
1588,<p>Publishing Editor<br />Sweet &amp; Maxwell<br />100 Avenue Road<br />NW3 3PF</p>,International Energy Law and Taxation Review (2000-2007)<br>Oil & Gas Law and Taxation Review (1982-1999),-1.0,0.0,,United Kingdom,true,,1757-4404,daisy.borrett@gmail.com,https://www.sweetandmaxwell.co.uk/Product/Energy-Law/International-Energy-Law-Review/Journal/30791264,International Energy Law Review,,daisy.borrett@gmail.com,"<p>Requires exclusive submission. All material should be submitted in electronic form, by e-mail in Microsoft Word format. The International Energy Law Review examines legal issues from developments in all energy sectors including coal, oil, gas, hydro, nuclear and renewable energy.</p>",,S,,E
1589,,,-1.0,234.0,,Netherlands,true,,1876-3367,,https://brill.com/view/journals/melg/melg-overview.xml,Middle East Law and Governance,,,"<p>Requires exclusive submissions. MELG is a refereed journal published in collaboration with the University of Toronto Faculty of Law and the Yale Law School. Articles should not exceed 10,000 words. Submissions should be uploaded via the publisher's web site.</p>",https://brill.com/view/journals/melg/melg-overview.xml?contents=ArtSub,S,1876-3375,U
1590,"<p>Law &amp; Politics Book Review<br />Department of Government &amp; Politics<br />University of Maryland<br />College Park, MD 20742</p>",,-1.0,0.0,,US,false,,,,http://www.lpbr.net/,Law & Politics Book Review,,wmcintosh@gvpt.umd.edu,"<p>LPBR does not accept unsolicited reviews. Submit reviewing interests and contact information via the website. Editor contacts potential reviewers and will mail the book to reviewer. Essays of between 1,200 and 1,500 words are usual. They can be shorter or longer, if warranted.</p>",http://www.bsos.umd.edu/gvpt/lpbr/stylesheet.html,S,,U
1592,"<p>William &amp; Mary Business Law Review<br />William and Mary School of Law<br />P.O. Box 8795<br />Williamsburg, Virginia 23187-8795</p>",,0.38,40.0,,US,true,https://scholarship.law.wm.edu/wmblr/,2159-7146,businesslawrev@email.wm.edu,https://wmblr.wordpress.com/,William & Mary Business Law Review,(757) 221-3799,wm.blr.articlesubmission@gmail.com,"<p>Accepts electronic submissions via email, LexOpus or ExpressO.</p>",https://wmblr.wordpress.com/submit/,S,,E
1593,,Midwest Law Review ( -2005),-1.0,0.0,,US,false,,,BReich@ups.edu,https://midwestalsb.weebly.com/the-midwest-law-journal.html,Midwest Law Journal,,BReich@ups.edu,<p>Accepts e-mail submissions. Official publication of the Midwest Academy of Legal Studies in Business. A refereed journal.</p>,,S,,E
1594,"<p>Arizona Summit Law Review<br />4041 N. Central Ave., Ste. 100<br />Phoenix, AZ 85012-3330</p>",Phoenix Law Review (2008-2013),-1.0,40.0,,US,false,,,lawreview@azsummitlaw.edu,http://summitlawreview.org/,Arizona Summit Law Review,602-682-6865,lawreview@azsummitlaw.edu,<p>Accepts submissions via website.</p>,http://summitlawreview.org/Submissions.html,G,,E
1595,,,-1.0,0.0,,US,false,,,,https://www.uaa.alaska.edu/academics/college-of-health/departments/justice-center/alaska-justice-forum/index.cshtml,Alaska Justice Forum,,,"<p>Published by the Justice Center, College of Health &amp; Social Welfare, University of Alaska Ancharage</p>",,S,,
1596,,,-1.0,0.0,,Romania,true,,,,https://journals.sagepub.com/home/ejp,European Journal of Probation,,idurnescu@ejprob.ro,<p>Accepts e-mail submissions. The European Journal of Probation is a refereed journal.</p>,http://www.ejprob.ro/index.pl/notes_for_authors,S,,E
1597,"The Editors of JAIL<br>African Institute for Comparative and International Law<br>P.O. Box 77, Songea<br>Tanzania",JAIL,-1.0,249.0,,Tanzania,false,,1821-620X,info@aicil.or.tz,http://aicil.or.tz/law-journal/,Journal of African and International Law,,,Accepts e-mail submissions,,S,,E
1598,,,-1.0,0.0,,United Kingdom,true,,1758-9576,,https://www.berghahnjournals.com/view/journals/jla/jla-overview.xml,Journal of Legal Anthropology,,n.halstead@uel.ac.uk,"<p>Submissions are accepted in MS Word format. Please send an electronic copy to: Narmala Halstead, School of Social Sciences, Media and Cultural Studies, University of East London, Docklands Campus, London, UK E16 2RD United Kingdom, email: n.halstead@uel.ac.uk. Books for reviews, review articles and book reviews should be sent to Heather Horst, University of California Humanities Research Institute, 307 Aldrich Hall, Irvine, CA 92697-3350, email: hhorst@uci.edu The Journal of Legal Anthropology is a refereed journal. We will consider original articles which are not under consideration elsewhere. Articles are read by internal and external referees.</p>",,S,1758-9584,E
1599,"<p>Sea Grant Law and Policy Journal<br />National Sea Grant Law Center<br />256 Kinard Hall, Wing E,<br />University of Mississippi,<br />MS 38677-1848</p>",,-1.0,0.0,,US,false,,,,http://nsglc.olemiss.edu/sglpj/,Sea Grant Law & Policy Journal,,sshowalt@olemiss.edu,<p>Accepts e-mail submissions.</p>,http://nsglc.olemiss.edu/sglpj/guidelines/index.html,S,,E
1600,"Regent Journal of Law & Public Policy<br>Regent University, RH 318<br>1000 Regent University Drive<br>Virginia Beach, VA 23464",,-1.0,0.0,,US,false,,,,http://www.regent.edu/acad/schlaw/student_life/studentorgs/rjlpp/,Regent Journal of Law & Public Policy,,rjlpp@regent.edu,Accepts e-mail submissions,http://www.regent.edu/acad/schlaw/student_life/studentorgs/rjlpp/submissions.cfm,S,,E
1601,,"Journal of securities compliance (Vol. 1, 2007-2008)",-1.0,0.0,,US,true,,1758-0013,,http://www.henrystewart.com/jsc.aspx,"Journal of Securities Law, Regulation & Compliance",,simon@hspublications.co.uk,"<p>Exclusive submission required. Accepts e-mail submissions. The Journal of Securities Law, Regulation &amp; Compliance is a refereed journal published by Henry Stewart Publications, London.</p>",http://www.henrystewart.com/jsc/instructions.aspx,S,1758-0021,E
1602,"<p>Articles Submission Editor<br />Georgetown Journal of Law &amp; Modern Critical Race Perspectives<br />600 New Jersey Avenue, NW<br />Washington, DC 20001</p>",,-1.0,30.0,,US,false,,1946-3154,mcrp@law.georgetown.edu,https://www.law.georgetown.edu/mcrp-journal/,Georgetown Journal of Law & Modern Critical Race Perspectives,,,<p>Articles should be submitted in hard copy.</p>,,S,,
1603,"<p>The GNLU Law Review<br />C/o The GNLU Law Review Association<br />Gujarat National Law University<br />E-4, GIDC, Electronics Estate, Sector 26<br />Gandhinagar- 382028<br />Gujarat, India</p>",,-1.0,0.0,,India,true,,,tglr@gnlu.ac.in,https://gnlu.ac.in/The-GNLU-Law-Review/Home,GNLU Law Review,,tglr@gnlu.ac.in,<p>Requires exclusive submission. Accepts e-mail submissions.</p>,http://www.gnlu.ac.in/GLRSubmissions.htm,G,,E
1604,"<p>GNLU Journal of Law, Development and Politics<br />c/o The Editorial Board<br />Gujarat National Law University<br />E-4, GIDC, Electronics Estate, Sector 26 Gandhinagar- 382028<br />Gujarat, India</p>",,-1.0,50.0,,India,true,,0975-0193,,https://gnlu.ac.in/Journal-of-Law-Development-And-Politics/Home,"GNLU Journal of Law, Development and Politics",,gjldp@gnlu.ac.in,<p>Requires exclusive submission. Accepts e-mail submissions.</p>,https://gnlu.ac.in//Content/journal-of-law-development-and-politics/pdf/Manuscript-Submission-Guidelines.pdf,S,,E
1605,"<p>Drexel Law Review<br />Drexel University Earle Mack School of Law<br />3320 Market Street<br />Philadelphia, PA 19104</p>",,-1.0,0.0,,US,false,,2832-0948,drexellrev@gmail.com,http://www.drexel.edu/law/lawreview/,Drexel Law Review,,drexellrev@gmail.com,"<p>Accepts electronic submissions via <a href=""http://law.bepress.com/expresso"">ExpressO</a> and email.</p>",https://drexellawreview.scholasticahq.com/,G,,E
1606,,,-1.0,0.0,,South Africa,false,,,,https://constitutionalcourtreview.co.za/,Constitutional Court Review,,stuart.woolman@wits.ac.za,"<p>The annual Constitutional Court Review is devoted to analysing the work of the South African Constitutional Court in the year preceding publication. Every volume contains two long essays, each with replies, subject-specific articles, and case comments. Its purpose is to provide a platform for high-level academic engagement with the jurisprudence of the South African Constitutional Court. Unsolicited contributions are invited. Such contributions must be e-mailed to the editors in MS Word format on or before 31 May of the year following that on which a contribution focuses.</p>",,S,,E
1607,,,-1.0,0.0,,Bangladesh,false,,1609-3593,publicationlaw@biliabd.org,http://www.biliabd.org/jinfolaw.php,Bangladesh Journal of Law,,publicationlaw@biliabd.org,,http://www.biliabd.org/bjlauthorguide.php,G,,
1608,,Washington University Law Review Slip Opinions (2007-2008); Washington University Law Review Commentaries (2008-2016),-1.0,0.0,,US,false,,2166-8000,,https://wustllawreview.org/online/,Washington University Law Review Online,,WUCommentaries@gmail.com,"<p>Accepts e-mail submissions. Publishes both responses to Washington University Law Review articles and original essays. Submissions should not usually exceed 2,500 words.</p>",http://lawreview.wustl.edu/submissions/,G,,E
1609,"<p>Minnesota Law Review Headnotes<br />University of Minnesota Law School<br />Walter F. Mondale Hall, Room 285<br />229 19th Avenue South<br />Minneapolis, MN 55455</p>",,-1.0,0.0,,US,false,,,mnlawrev@umn.edu,https://minnesotalawreview.org/current-headnotes/,Minnesota Law Review Headnotes,,mnlawrev@umn.edu,"<p>Accepts e-mail submissions. Headnotes is an online companion to the Minnesota Law Review. The general format for a response piece is that of a short essay, 1500&ndash;4000 words and lightly footnoted, responding to a particularly timely or novel piece from one a recent print issue.</p>",https://minnesotalawreview.org/about-headnotes/,G,,E
1610,,,-1.0,0.0,,US,false,,2169-4893,cardozo.l.rev.de.novo@gmail.com,http://cardozolawreview.com/de-novo/,Cardozo Law Review De Novo,,cardozo.l.rev.de.novo@gmail.com,"<p>Accepts e-mail submissions. De Novo is an online companion journal to the Cardozo Law Review. De Novo is designed to promote discourse regarding current legal topics, as well as academic matters, through the publication of shorter (10-25 pages maximum) and more targeted pieces.</p>",,G,,E
1611,"<p>Maryland Journal of International Law<br />University of Maryland Francis King Carey School of Law<br />500 West Baltimore Street<br />Baltimore, MD 21201</p>",Maryland Journal of International Law and Trade (v. 1 1984 - v. 23 1999),-1.0,0.0,,US,false,,,MJIL_Exec@law.umaryland.edu,https://digitalcommons.law.umaryland.edu/mjil/,Maryland Journal of International Law,,,<p>Accepts e-mail submissions.</p>,,S,,E
1612,"<p>The Irish Journal of Public Policy,<br />Department of Government,<br />O&rsquo;Rahilly Building (Block B-Level 2),<br />University College Cork, Cork<br />IRELAND<br />Ireland</p>",,-1.0,0.0,,Ireland,true,public%20policy%20and%20public%20administration.,2009-1117,ijpp@ucc.ie,https://journals.ucc.ie/index.php/ijpp#:~:text=The%20Irish%20Journal%20of%20Public,Irish Journal of Public Policy,Fax +353-21-4903135,ijpp@ucc.ie,"<p>Requires exclusive submission. Accepts e-mail submissions. The journal publishes not only peer-reviewed articles, but also shorter opinion and commentary articles on important current issues as well as book/report/media reviews.</p>",,S,,E
1613,,,-1.0,0.0,,India,false,,0975-0606,info@indialawjournal.org,https://www.indialawjournal.org/,India Law Journal,,info@indialawjournal.org,<p>Accepts e-mail submissions. Articles should be around 2200-2800 words without footnotes on any current law related topic.</p>,https://www.indialawjournal.org/editorial-policy.php,S,,E
1614,"<p>Hubert Picarda QC, The Managing Editor<br />The Charity Law &amp; Practice Review<br />9 Old Square, (Third Floor North), Lincoln's Inn,<br />London WC2A 3SR<br />UK</p>",,-1.0,0.0,,United Kingdom,false,,0966-4041,Debra.Morris@liverpool.ac.uk,https://www.khpplc.co.uk/products/41/The-Charity-Law-Practice-Review,Charity Law & Practice Review,0151 794 2825,,,,S,,
1615,"<p>Julian Ghosh Esq, The Managing Editor,<br />The Corporate Tax Review<br />Pump Court Tax Chambers<br />16 Bedford Row<br />London WC1R 4EB<br />UK</p>",,-1.0,0.0,,United Kingdom,false,,1461-2569,,https://www.khpplc.co.uk/category.aspx?Type=Reviews&Page=1,Corporate Tax Review, Fax: +(020) 7831 8095,,,,S,,
1616,"<p>Ann Humphrey, Joint Managing Editor<br />The EC Tax Journal<br />C/o Chrissie Gray, Key Haven Publications PLC<br />Unit 6, Hurlingham Business Park<br />Sulivan Road, London SW6 3DU<br />UK</p>",,-1.0,0.0,,United Kingdom,false,,1350-1089,,http://www.kluwerlawonline.com/toc.php?pubcode=ECTA,EC Tax Journal,,,,,S,,
1617,"The Managing Editor, Amanda Hardy,<br>The Offshore & International Taxation Review<br>24 Old Buildings,<br>Lincoln's Inn, London WC2A 3UJ<br>UK",,-1.0,0.0,,United Kingdom,false,,1472-3336,,http://www.khpplc.co.uk/category.aspx?Type=Reviews&Page=1,Offshore & International Taxation Review,+(020) 7242 2744; Fax: +(020) 7831 8095,,,,S,,
1618,"<p>The Managing Editor, Andrew Hitchmough,<br />The Personal Tax Planning Review<br />Pump Court Tax Chambers<br />16 Bedford Row, London WCIR 4EB<br />UK</p>",The Tax Planning Review,-1.0,0.0,,United Kingdom,false,,0964-6744,,https://www.khpplc.co.uk/products/43/The-Tax-Planning-review,Personal Tax Planning Review,+(020) 7414 8080; Fax: +(0201) 7414 8099,,,,S,,
